# association of rgb,depth,groundtruth 
# rgb depth tx ty tz qx qy qz qw 
rgb/1311877829.061441.png depth/1311877829.073570.png -2.7415 -0.5448 0.5639 -0.7447 0.0363 -0.035 0.6655 
rgb/1311877829.093119.png depth/1311877829.107854.png -2.7404 -0.5357 0.5637 -0.7451 0.0371 -0.0343 0.665 
rgb/1311877829.125186.png depth/1311877829.141056.png -2.739 -0.5272 0.5635 -0.7461 0.0367 -0.034 0.664 
rgb/1311877829.161366.png depth/1311877829.173091.png -2.7368 -0.5169 0.5634 -0.7451 0.0361 -0.0344 0.665 
rgb/1311877829.193282.png depth/1311877829.207063.png -2.7357 -0.5078 0.5633 -0.7458 0.0367 -0.0342 0.6643 
rgb/1311877829.225134.png depth/1311877829.238950.png -2.7343 -0.499 0.5631 -0.7456 0.036 -0.0332 0.6646 
rgb/1311877829.261290.png depth/1311877829.273646.png -2.7324 -0.4885 0.5631 -0.7446 0.0357 -0.0335 0.6657 
rgb/1311877829.293315.png depth/1311877829.307556.png -2.7318 -0.4794 0.5631 -0.7447 0.0361 -0.0335 0.6655 
rgb/1311877829.325197.png depth/1311877829.342798.png -2.7316 -0.4712 0.5632 -0.7431 0.0367 -0.0335 0.6673 
rgb/1311877829.361218.png depth/1311877829.376085.png -2.7305 -0.4612 0.5629 -0.7454 0.0377 -0.0345 0.6646 
rgb/1311877829.393354.png depth/1311877829.409533.png -2.73 -0.4523 0.5629 -0.7442 0.0355 -0.0351 0.6661 
rgb/1311877829.425171.png depth/1311877829.409533.png -2.7298 -0.4443 0.5628 -0.7447 0.0361 -0.0355 0.6654 
rgb/1311877829.461309.png depth/1311877829.473823.png -2.7288 -0.434 0.5629 -0.7435 0.0352 -0.0361 0.6669 
rgb/1311877829.493273.png depth/1311877829.510267.png -2.7276 -0.4251 0.5628 -0.7435 0.0364 -0.0363 0.6667 
rgb/1311877829.525188.png depth/1311877829.510267.png -2.726 -0.4162 0.5625 -0.7442 0.0361 -0.0365 0.666 
rgb/1311877829.561269.png depth/1311877829.579905.png -2.7248 -0.4069 0.5624 -0.744 0.0366 -0.0369 0.6661 
rgb/1311877829.593065.png depth/1311877829.579905.png -2.7236 -0.3975 0.5624 -0.7438 0.0377 -0.0369 0.6663 
rgb/1311877829.625057.png depth/1311877829.611394.png -2.7224 -0.3893 0.5623 -0.7428 0.0378 -0.0374 0.6674 
rgb/1311877829.661201.png depth/1311877829.679898.png -2.7208 -0.3793 0.5618 -0.7446 0.0385 -0.0383 0.6653 
rgb/1311877829.693078.png depth/1311877829.679898.png -2.7197 -0.3702 0.5618 -0.7442 0.039 -0.0388 0.6657 
rgb/1311877829.725126.png depth/1311877829.710210.png -2.7184 -0.3622 0.5618 -0.7431 0.0401 -0.0394 0.6668 
rgb/1311877829.761157.png depth/1311877829.779725.png -2.7166 -0.3526 0.5617 -0.7438 0.04 -0.0402 0.666 
rgb/1311877829.794393.png depth/1311877829.779725.png -2.7153 -0.3436 0.5617 -0.7428 0.0411 -0.0407 0.667 
rgb/1311877829.826437.png depth/1311877829.840571.png -2.714 -0.3351 0.5618 -0.7417 0.0419 -0.0408 0.6682 
rgb/1311877829.861310.png depth/1311877829.877726.png -2.7124 -0.3263 0.562 -0.7419 0.0428 -0.0416 0.6679 
rgb/1311877829.893246.png depth/1311877829.877726.png -2.7113 -0.3175 0.5617 -0.742 0.043 -0.0418 0.6677 
rgb/1311877829.925522.png depth/1311877829.909742.png -2.7098 -0.3084 0.5617 -0.7411 0.0435 -0.0428 0.6686 
rgb/1311877829.961265.png depth/1311877829.978087.png -2.708 -0.2992 0.5618 -0.7408 0.0441 -0.0453 0.6688 
rgb/1311877829.993468.png depth/1311877829.978087.png -2.7076 -0.2899 0.5616 -0.7413 0.0446 -0.0435 0.6683 
rgb/1311877830.025410.png depth/1311877830.010640.png -2.7057 -0.2805 0.5612 -0.7416 0.0457 -0.0458 0.6677 
rgb/1311877830.061445.png depth/1311877830.075856.png -2.7042 -0.271 0.5609 -0.7403 0.046 -0.0463 0.6691 
rgb/1311877830.094588.png depth/1311877830.109380.png -2.7029 -0.2616 0.5609 -0.7411 0.0468 -0.0467 0.6681 
rgb/1311877830.125297.png depth/1311877830.140224.png -2.7013 -0.2533 0.5604 -0.7425 0.0469 -0.0472 0.6665 
rgb/1311877830.161199.png depth/1311877830.176650.png -2.6998 -0.2426 0.5603 -0.7416 0.0477 -0.048 0.6674 
rgb/1311877830.193480.png depth/1311877830.209068.png -2.6985 -0.2331 0.5601 -0.742 0.0481 -0.0479 0.6669 
rgb/1311877830.225507.png depth/1311877830.240600.png -2.6968 -0.2239 0.56 -0.7418 0.0485 -0.0481 0.6671 
rgb/1311877830.261091.png depth/1311877830.276341.png -2.6955 -0.2167 0.5599 -0.7418 0.0489 -0.0484 0.667 
rgb/1311877830.293189.png depth/1311877830.309962.png -2.6935 -0.2056 0.56 -0.7413 0.049 -0.0489 0.6676 
rgb/1311877830.325468.png depth/1311877830.340797.png -2.6917 -0.1967 0.5599 -0.7415 0.05 -0.049 0.6673 
rgb/1311877830.361184.png depth/1311877830.378084.png -2.6898 -0.1879 0.5601 -0.74 0.0506 -0.0492 0.6689 
rgb/1311877830.393647.png depth/1311877830.408857.png -2.6877 -0.1786 0.5597 -0.7402 0.0513 -0.0499 0.6685 
rgb/1311877830.426350.png depth/1311877830.442594.png -2.6859 -0.1694 0.5595 -0.7408 0.0513 -0.0491 0.668 
rgb/1311877830.462141.png depth/1311877830.478382.png -2.6839 -0.1592 0.5595 -0.7402 0.0525 -0.0494 0.6685 
rgb/1311877830.493476.png depth/1311877830.478382.png -2.6819 -0.1507 0.5593 -0.7397 0.0524 -0.0492 0.669 
rgb/1311877830.525245.png depth/1311877830.539216.png -2.6801 -0.1426 0.5588 -0.7405 0.0538 -0.0504 0.668 
rgb/1311877830.561095.png depth/1311877830.577481.png -2.6781 -0.1329 0.5588 -0.7407 0.055 -0.0503 0.6677 
rgb/1311877830.593363.png depth/1311877830.608733.png -2.6765 -0.1247 0.5587 -0.7408 0.0564 -0.0516 0.6674 
rgb/1311877830.625365.png depth/1311877830.640574.png -2.6753 -0.1169 0.5586 -0.7407 0.0567 -0.0523 0.6674 
rgb/1311877830.661353.png depth/1311877830.675966.png -2.6742 -0.1076 0.5586 -0.7396 0.0567 -0.0527 0.6686 
rgb/1311877830.693559.png depth/1311877830.710459.png -2.6729 -0.0995 0.5587 -0.7402 0.0577 -0.0538 0.6678 
rgb/1311877830.725173.png depth/1311877830.710459.png -2.6716 -0.0925 0.5589 -0.7393 0.0579 -0.0542 0.6687 
rgb/1311877830.761412.png depth/1311877830.775771.png -2.6698 -0.0839 0.5589 -0.7392 0.059 -0.0556 0.6686 
rgb/1311877830.793358.png depth/1311877830.808638.png -2.6677 -0.0755 0.5586 -0.7389 0.0599 -0.0562 0.6688 
rgb/1311877830.825328.png depth/1311877830.808638.png -2.6662 -0.0681 0.5587 -0.7391 0.0597 -0.056 0.6687 
rgb/1311877830.861273.png depth/1311877830.878020.png -2.6641 -0.0588 0.5587 -0.7394 0.0611 -0.0562 0.6681 
rgb/1311877830.893327.png depth/1311877830.878020.png -2.6622 -0.0503 0.5585 -0.739 0.0613 -0.0571 0.6685 
rgb/1311877830.925325.png depth/1311877830.909125.png -2.6609 -0.0427 0.558 -0.7402 0.0629 -0.0574 0.667 
rgb/1311877830.961302.png depth/1311877830.945703.png -2.6591 -0.0325 0.5581 -0.739 0.0627 -0.0583 0.6683 
rgb/1311877830.993270.png depth/1311877830.977929.png -2.6574 -0.0241 0.5578 -0.7404 0.0626 -0.0591 0.6666 
rgb/1311877831.026752.png depth/1311877831.013236.png -2.6557 -0.0157 0.5576 -0.7408 0.0631 -0.0595 0.6661 
rgb/1311877831.061222.png depth/1311877831.075708.png -2.6537 -0.0065 0.5575 -0.7395 0.0655 -0.0609 0.6672 
rgb/1311877831.093525.png depth/1311877831.110488.png -2.6514 0.0018 0.5576 -0.7389 0.0655 -0.0609 0.6678 
rgb/1311877831.125864.png depth/1311877831.110488.png -2.6493 0.0105 0.5575 -0.7391 0.0665 -0.0616 0.6675 
rgb/1311877831.161429.png depth/1311877831.176941.png -2.6473 0.0191 0.5574 -0.7392 0.0672 -0.0612 0.6673 
rgb/1311877831.193323.png depth/1311877831.208130.png -2.6452 0.0278 0.5573 -0.7393 0.0685 -0.0618 0.667 
rgb/1311877831.225218.png depth/1311877831.208130.png -2.6434 0.0354 0.5571 -0.7401 0.0691 -0.0619 0.6661 
rgb/1311877831.261200.png depth/1311877831.276501.png -2.6407 0.0451 0.5571 -0.7393 0.0697 -0.0632 0.6668 
rgb/1311877831.293200.png depth/1311877831.308532.png -2.6382 0.0536 0.557 -0.7402 0.0708 -0.0626 0.6657 
rgb/1311877831.325501.png depth/1311877831.308532.png -2.6357 0.0626 0.5569 -0.7406 0.0716 -0.063 0.6651 
rgb/1311877831.361316.png depth/1311877831.376022.png -2.6333 0.0715 0.5567 -0.7409 0.0725 -0.0635 0.6647 
rgb/1311877831.392999.png depth/1311877831.407118.png -2.6313 0.0804 0.5564 -0.7423 0.0732 -0.0631 0.663 
rgb/1311877831.425121.png depth/1311877831.407118.png -2.6292 0.0882 0.5564 -0.7413 0.0737 -0.0642 0.6641 
rgb/1311877831.461413.png depth/1311877831.475878.png -2.6272 0.0979 0.5564 -0.7408 0.0749 -0.0654 0.6643 
rgb/1311877831.493114.png depth/1311877831.508497.png -2.6255 0.1061 0.5565 -0.7408 0.0747 -0.0661 0.6642 
rgb/1311877831.525136.png depth/1311877831.508497.png -2.6239 0.1135 0.5565 -0.7408 0.0754 -0.0668 0.6641 
rgb/1311877831.561080.png depth/1311877831.576016.png -2.622 0.1224 0.5567 -0.7393 0.0767 -0.068 0.6655 
rgb/1311877831.593128.png depth/1311877831.608622.png -2.6201 0.1308 0.5569 -0.7374 0.0772 -0.0698 0.6674 
rgb/1311877831.625129.png depth/1311877831.608622.png -2.6186 0.138 0.5569 -0.7397 0.0774 -0.0699 0.6648 
rgb/1311877831.661168.png depth/1311877831.677011.png -2.6171 0.1464 0.5569 -0.7387 0.078 -0.0712 0.6657 
rgb/1311877831.693480.png depth/1311877831.708070.png -2.6149 0.1554 0.5569 -0.7368 0.0785 -0.0712 0.6677 
rgb/1311877831.725135.png depth/1311877831.708070.png -2.6127 0.1628 0.5567 -0.738 0.0784 -0.0718 0.6663 
rgb/1311877831.761288.png depth/1311877831.775464.png -2.6101 0.1726 0.5568 -0.7369 0.0801 -0.0719 0.6673 
rgb/1311877831.793379.png depth/1311877831.807667.png -2.608 0.1808 0.5568 -0.7364 0.0805 -0.072 0.6679 
rgb/1311877831.825165.png depth/1311877831.807667.png -2.6062 0.1883 0.5569 -0.7358 0.0797 -0.072 0.6686 
rgb/1311877831.861325.png depth/1311877831.876339.png -2.6038 0.1973 0.5565 -0.7369 0.0792 -0.0715 0.6675 
rgb/1311877831.893202.png depth/1311877831.907035.png -2.6015 0.2053 0.5566 -0.7369 0.0796 -0.0711 0.6675 
rgb/1311877831.925172.png depth/1311877831.943263.png -2.5996 0.2132 0.5567 -0.736 0.0804 -0.0711 0.6685 
rgb/1311877831.961158.png depth/1311877831.976268.png -2.597 0.2221 0.5566 -0.7365 0.0795 -0.0715 0.6679 
rgb/1311877831.993268.png depth/1311877832.008142.png -2.5952 0.2304 0.5567 -0.7354 0.0792 -0.0717 0.6692 
rgb/1311877832.025365.png depth/1311877832.008142.png -2.5939 0.2385 0.5569 -0.7354 0.0786 -0.0714 0.6692 
rgb/1311877832.061313.png depth/1311877832.044463.png -2.5921 0.2468 0.557 -0.7354 0.078 -0.0709 0.6694 
rgb/1311877832.093181.png depth/1311877832.079841.png -2.5899 0.2561 0.5568 -0.7355 0.0788 -0.0716 0.6691 
rgb/1311877832.125343.png depth/1311877832.112182.png -2.5879 0.2658 0.5566 -0.7351 0.078 -0.0722 0.6696 
rgb/1311877832.161171.png depth/1311877832.144805.png -2.5859 0.2754 0.5566 -0.7358 0.0776 -0.0712 0.669 
rgb/1311877832.192985.png depth/1311877832.179607.png -2.5834 0.2848 0.556 -0.737 0.0773 -0.0715 0.6676 
rgb/1311877832.225137.png depth/1311877832.211842.png -2.581 0.2947 0.5558 -0.737 0.0771 -0.0711 0.6677 
rgb/1311877832.261251.png depth/1311877832.275060.png -2.5784 0.3043 0.5557 -0.7377 0.0756 -0.0713 0.667 
rgb/1311877832.293353.png depth/1311877832.275060.png -2.5766 0.314 0.5552 -0.7386 0.0766 -0.0703 0.666 
rgb/1311877832.325579.png depth/1311877832.312083.png -2.5746 0.3232 0.5551 -0.7384 0.077 -0.0699 0.6663 
rgb/1311877832.361511.png depth/1311877832.376012.png -2.5723 0.3322 0.5551 -0.7382 0.0763 -0.0693 0.6667 
rgb/1311877832.393207.png depth/1311877832.376012.png -2.5699 0.3418 0.5551 -0.7383 0.0759 -0.0689 0.6666 
rgb/1311877832.425269.png depth/1311877832.411321.png -2.5674 0.3509 0.5549 -0.7377 0.0763 -0.0683 0.6673 
rgb/1311877832.461181.png depth/1311877832.478122.png -2.5655 0.3602 0.5553 -0.7377 0.075 -0.0677 0.6675 
rgb/1311877832.493003.png depth/1311877832.478122.png -2.5639 0.3692 0.5549 -0.7389 0.073 -0.0657 0.6667 
rgb/1311877832.525323.png depth/1311877832.510918.png -2.5622 0.3798 0.5549 -0.7382 0.0714 -0.0651 0.6676 
rgb/1311877832.561340.png depth/1311877832.576447.png -2.5606 0.3896 0.5546 -0.7413 0.0703 -0.0628 0.6645 
rgb/1311877832.593306.png depth/1311877832.576447.png -2.5587 0.3987 0.555 -0.7352 0.0669 -0.0605 0.6718 
rgb/1311877832.625292.png depth/1311877832.611975.png -2.5556 0.4082 0.5548 -0.7349 0.0668 -0.0602 0.6722 
rgb/1311877832.661145.png depth/1311877832.676163.png -2.5531 0.4181 0.5543 -0.7369 0.0654 -0.0568 0.6704 
rgb/1311877832.693168.png depth/1311877832.676163.png -2.5509 0.4279 0.5541 -0.7389 0.0622 -0.0534 0.6688 
rgb/1311877832.725167.png depth/1311877832.710661.png -2.5493 0.4375 0.5536 -0.7412 0.0611 -0.0512 0.6665 
rgb/1311877832.761107.png depth/1311877832.778684.png -2.5484 0.4476 0.5534 -0.741 0.058 -0.0495 0.6671 
rgb/1311877832.793424.png depth/1311877832.778684.png -2.548 0.4572 0.5539 -0.7401 0.0549 -0.0476 0.6686 
rgb/1311877832.825342.png depth/1311877832.810556.png -2.5474 0.4664 0.5538 -0.7418 0.052 -0.0462 0.667 
rgb/1311877832.861248.png depth/1311877832.876130.png -2.5463 0.476 0.5541 -0.7392 0.05 -0.0436 0.6702 
rgb/1311877832.893231.png depth/1311877832.876130.png -2.5452 0.4849 0.5538 -0.7403 0.0472 -0.0422 0.6693 
rgb/1311877832.925224.png depth/1311877832.910893.png -2.5438 0.4948 0.5538 -0.7399 0.0451 -0.0386 0.6701 
rgb/1311877832.961368.png depth/1311877832.974855.png -2.5421 0.5042 0.5531 -0.7422 0.0437 -0.0359 0.6678 
rgb/1311877832.993338.png depth/1311877832.974855.png -2.5407 0.5132 0.5532 -0.7413 0.04 -0.033 0.6692 
rgb/1311877833.025144.png depth/1311877833.012282.png -2.5398 0.5206 0.5529 -0.7425 0.0376 -0.0299 0.6681 
rgb/1311877833.061309.png depth/1311877833.076654.png -2.5394 0.53 0.5527 -0.7442 0.0335 -0.026 0.6667 
rgb/1311877833.093138.png depth/1311877833.076654.png -2.5386 0.5387 0.5526 -0.7439 0.0311 -0.0238 0.6671 
rgb/1311877833.125323.png depth/1311877833.111024.png -2.5381 0.5479 0.5526 -0.7431 0.0288 -0.0216 0.6682 
rgb/1311877833.161324.png depth/1311877833.175405.png -2.5377 0.5565 0.5523 -0.7443 0.0265 -0.0201 0.667 
rgb/1311877833.193121.png depth/1311877833.210722.png -2.5378 0.5652 0.5524 -0.7438 0.0241 -0.0179 0.6678 
rgb/1311877833.225184.png depth/1311877833.210722.png -2.5375 0.5739 0.5523 -0.7431 0.0225 -0.0157 0.6686 
rgb/1311877833.261265.png depth/1311877833.244556.png -2.537 0.5827 0.5522 -0.7436 0.0196 -0.0136 0.6682 
rgb/1311877833.293220.png depth/1311877833.278758.png -2.5364 0.5912 0.5517 -0.7454 0.0176 -0.0111 0.6663 
rgb/1311877833.325694.png depth/1311877833.311791.png -2.5358 0.6009 0.5518 -0.7426 0.0142 -0.0082 0.6696 
rgb/1311877833.361237.png depth/1311877833.343574.png -2.5357 0.6099 0.5515 -0.7437 0.012 -0.0056 0.6684 
rgb/1311877833.393267.png depth/1311877833.381088.png -2.5353 0.619 0.5512 -0.744 0.0085 -0.003 0.6681 
rgb/1311877833.425242.png depth/1311877833.411551.png -2.5357 0.6264 0.5511 -0.7448 0.0066 -0.0011 0.6673 
rgb/1311877833.461570.png depth/1311877833.443282.png -2.5359 0.6361 0.5512 -0.7444 0.0048 0.0008 0.6677 
rgb/1311877833.493670.png depth/1311877833.479904.png -2.5362 0.6445 0.5511 -0.7441 0.0034 0.0029 0.668 
rgb/1311877833.525357.png depth/1311877833.512581.png -2.5366 0.653 0.5514 -0.7427 0.0003 0.0052 0.6696 
rgb/1311877833.561277.png depth/1311877833.543295.png -2.5374 0.6611 0.5513 -0.7434 -0.0022 0.0079 0.6688 
rgb/1311877833.593519.png depth/1311877833.579412.png -2.5381 0.669 0.5512 -0.7432 -0.0056 0.0094 0.669 
rgb/1311877833.625095.png depth/1311877833.611265.png -2.5389 0.6765 0.5512 -0.7438 -0.0079 0.0115 0.6683 
rgb/1311877833.661194.png depth/1311877833.678688.png -2.5397 0.686 0.5509 -0.7441 -0.011 0.0141 0.6678 
rgb/1311877833.693177.png depth/1311877833.678688.png -2.5403 0.6943 0.5507 -0.7435 -0.0136 0.0158 0.6684 
rgb/1311877833.725083.png depth/1311877833.711682.png -2.5409 0.7022 0.5508 -0.7434 -0.0168 0.0178 0.6683 
rgb/1311877833.761262.png depth/1311877833.778756.png -2.5419 0.7119 0.5507 -0.7436 -0.0208 0.0208 0.6679 
rgb/1311877833.793196.png depth/1311877833.778756.png -2.5427 0.7204 0.5508 -0.7427 -0.0235 0.0238 0.6688 
rgb/1311877833.824972.png depth/1311877833.812239.png -2.5434 0.7276 0.5505 -0.7445 -0.0254 0.0259 0.6666 
rgb/1311877833.861264.png depth/1311877833.843346.png -2.5441 0.7371 0.5503 -0.7447 -0.0287 0.0284 0.6662 
rgb/1311877833.893167.png depth/1311877833.879199.png -2.5452 0.7457 0.5499 -0.7446 -0.0313 0.0307 0.6661 
rgb/1311877833.925228.png depth/1311877833.910713.png -2.5468 0.7548 0.5504 -0.7436 -0.035 0.0332 0.6669 
rgb/1311877833.961089.png depth/1311877833.943611.png -2.5479 0.7638 0.5504 -0.7433 -0.0375 0.0346 0.667 
rgb/1311877833.993148.png depth/1311877833.979484.png -2.5495 0.7727 0.5501 -0.743 -0.0403 0.0367 0.667 
rgb/1311877834.025155.png depth/1311877834.011900.png -2.5505 0.7806 0.5499 -0.7433 -0.0425 0.0385 0.6665 
rgb/1311877834.061432.png depth/1311877834.078763.png -2.552 0.7901 0.5496 -0.7435 -0.0455 0.0413 0.6659 
rgb/1311877834.093028.png depth/1311877834.078763.png -2.5531 0.7993 0.5497 -0.7421 -0.0477 0.0441 0.6671 
rgb/1311877834.125110.png depth/1311877834.113128.png -2.5542 0.8071 0.5495 -0.744 -0.0502 0.0466 0.6647 
rgb/1311877834.161308.png depth/1311877834.143224.png -2.5555 0.8167 0.5494 -0.7429 -0.0538 0.0498 0.6654 
rgb/1311877834.193137.png depth/1311877834.180757.png -2.5568 0.825 0.5493 -0.7423 -0.0559 0.0526 0.6656 
rgb/1311877834.225168.png depth/1311877834.212318.png -2.5581 0.8324 0.5494 -0.7434 -0.0579 0.0548 0.664 
rgb/1311877834.261284.png depth/1311877834.243069.png -2.5598 0.8419 0.5496 -0.7413 -0.0609 0.0583 0.6659 
rgb/1311877834.293394.png depth/1311877834.282488.png -2.5614 0.8504 0.5494 -0.7413 -0.063 0.0606 0.6655 
rgb/1311877834.325080.png depth/1311877834.312284.png -2.5629 0.8579 0.5494 -0.7406 -0.066 0.0623 0.6658 
rgb/1311877834.361140.png depth/1311877834.343140.png -2.565 0.8669 0.5494 -0.7399 -0.0694 0.0645 0.666 
rgb/1311877834.393091.png depth/1311877834.380041.png -2.567 0.8751 0.5493 -0.74 -0.0719 0.0668 0.6654 
rgb/1311877834.425110.png depth/1311877834.414448.png -2.5689 0.8833 0.5492 -0.74 -0.0752 0.0695 0.6647 
rgb/1311877834.461239.png depth/1311877834.443497.png -2.571 0.8922 0.5489 -0.7394 -0.0773 0.0721 0.6649 
rgb/1311877834.493104.png depth/1311877834.482368.png -2.5726 0.9012 0.5487 -0.739 -0.0799 0.0748 0.6648 
rgb/1311877834.525277.png depth/1311877834.510764.png -2.5744 0.9097 0.5482 -0.7397 -0.0827 0.0777 0.6633 
rgb/1311877834.561085.png depth/1311877834.546918.png -2.5764 0.9193 0.5483 -0.7392 -0.0843 0.0802 0.6633 
rgb/1311877834.593108.png depth/1311877834.579954.png -2.5787 0.9281 0.548 -0.7396 -0.0873 0.0831 0.6621 
rgb/1311877834.624944.png depth/1311877834.612323.png -2.5808 0.9361 0.5478 -0.7389 -0.0899 0.0853 0.6623 
rgb/1311877834.661276.png depth/1311877834.647066.png -2.5839 0.9453 0.5474 -0.7406 -0.0922 0.0876 0.6598 
rgb/1311877834.693165.png depth/1311877834.679230.png -2.5865 0.9537 0.5477 -0.7392 -0.0961 0.0897 0.6606 
rgb/1311877834.725121.png depth/1311877834.710676.png -2.5897 0.9621 0.5479 -0.7377 -0.0978 0.0918 0.6617 
rgb/1311877834.761074.png depth/1311877834.746645.png -2.5929 0.9709 0.548 -0.7354 -0.1002 0.0941 0.6636 
rgb/1311877834.793127.png depth/1311877834.779945.png -2.5957 0.9797 0.5476 -0.7362 -0.1031 0.0965 0.6619 
rgb/1311877834.825085.png depth/1311877834.812380.png -2.5981 0.9878 0.5474 -0.7358 -0.1059 0.0986 0.6615 
rgb/1311877834.861311.png depth/1311877834.846679.png -2.6007 0.9977 0.5472 -0.7359 -0.1097 0.1013 0.6605 
rgb/1311877834.893435.png depth/1311877834.880651.png -2.6035 1.0071 0.547 -0.7357 -0.1111 0.1038 0.66 
rgb/1311877834.925220.png depth/1311877834.912842.png -2.606 1.0162 0.547 -0.7349 -0.1134 0.1073 0.6599 
rgb/1311877834.961118.png depth/1311877834.948254.png -2.609 1.0253 0.5469 -0.7354 -0.1158 0.1099 0.6586 
rgb/1311877834.993332.png depth/1311877834.979042.png -2.6122 1.034 0.5465 -0.735 -0.1194 0.1125 0.6579 
rgb/1311877835.026120.png depth/1311877835.011170.png -2.6156 1.0432 0.5463 -0.7351 -0.1225 0.1148 0.6568 
rgb/1311877835.061295.png depth/1311877835.047111.png -2.619 1.0517 0.5461 -0.7348 -0.1253 0.117 0.6562 
rgb/1311877835.093024.png depth/1311877835.079307.png -2.6224 1.0602 0.546 -0.7347 -0.1278 0.1187 0.6556 
rgb/1311877835.125061.png depth/1311877835.111439.png -2.6262 1.0675 0.5465 -0.7355 -0.1309 0.1189 0.6541 
rgb/1311877835.160938.png depth/1311877835.146744.png -2.6302 1.0735 0.5478 -0.7297 -0.1307 0.1207 0.6602 
rgb/1311877835.193079.png depth/1311877835.179811.png -2.6349 1.0791 0.5481 -0.7299 -0.1336 0.1195 0.6596 
rgb/1311877835.225049.png depth/1311877835.212659.png -2.6395 1.0844 0.5484 -0.7292 -0.1363 0.1201 0.6597 
rgb/1311877835.261108.png depth/1311877835.246516.png -2.6454 1.0901 0.5492 -0.727 -0.1413 0.1214 0.6609 
rgb/1311877835.293146.png depth/1311877835.278882.png -2.6501 1.096 0.5497 -0.7248 -0.1447 0.1223 0.6624 
rgb/1311877835.325089.png depth/1311877835.311013.png -2.6537 1.1026 0.5499 -0.7217 -0.1461 0.124 0.6652 
rgb/1311877835.361061.png depth/1311877835.346615.png -2.6566 1.1135 0.5494 -0.7179 -0.1463 0.1291 0.6682 
rgb/1311877835.393082.png depth/1311877835.379371.png -2.6578 1.1253 0.5478 -0.7195 -0.1465 0.1341 0.6654 
rgb/1311877835.425046.png depth/1311877835.410583.png -2.6585 1.1373 0.5462 -0.7246 -0.1471 0.1359 0.6595 
rgb/1311877835.461083.png depth/1311877835.447071.png -2.6592 1.152 0.5446 -0.7289 -0.1486 0.1425 0.6529 
rgb/1311877835.493073.png depth/1311877835.479236.png -2.6612 1.1634 0.5434 -0.7354 -0.1523 0.1478 0.6436 
rgb/1311877835.525104.png depth/1311877835.510969.png -2.6646 1.172 0.5442 -0.7301 -0.1562 0.1527 0.6475 
rgb/1311877835.561059.png depth/1311877835.548137.png -2.6693 1.1787 0.5444 -0.7272 -0.159 0.1533 0.6499 
rgb/1311877835.593245.png depth/1311877835.579839.png -2.6755 1.1857 0.5443 -0.7281 -0.1604 0.1519 0.6489 
rgb/1311877835.625306.png depth/1311877835.613969.png -2.6807 1.1928 0.5442 -0.727 -0.1621 0.1498 0.6502 
rgb/1311877835.661289.png depth/1311877835.647010.png -2.6851 1.2001 0.5439 -0.729 -0.1599 0.1466 0.6493 
rgb/1311877835.693138.png depth/1311877835.680511.png -2.6887 1.2077 0.5437 -0.7298 -0.1575 0.1435 0.6496 
rgb/1311877835.727364.png depth/1311877835.713136.png -2.6916 1.2149 0.5441 -0.7284 -0.1556 0.1435 0.6517 
rgb/1311877835.761596.png depth/1311877835.750525.png -2.6952 1.2207 0.545 -0.7284 -0.1565 0.1409 0.6519 
rgb/1311877835.793187.png depth/1311877835.780572.png -2.699 1.2251 0.5463 -0.7241 -0.1563 0.1422 0.6566 
rgb/1311877835.826887.png depth/1311877835.816512.png -2.7036 1.2301 0.5469 -0.7234 -0.1575 0.1386 0.6578 
rgb/1311877835.861096.png depth/1311877835.847919.png -2.7082 1.2346 0.5474 -0.7229 -0.1567 0.1357 0.6591 
rgb/1311877835.893057.png depth/1311877835.879029.png -2.7125 1.2386 0.5488 -0.7196 -0.157 0.1355 0.6627 
rgb/1311877835.925064.png depth/1311877835.915163.png -2.7162 1.2435 0.5495 -0.7162 -0.157 0.1336 0.6667 
rgb/1311877835.961014.png depth/1311877835.947983.png -2.7211 1.251 0.5499 -0.7121 -0.1565 0.1337 0.6712 
rgb/1311877835.993234.png depth/1311877835.978661.png -2.725 1.2602 0.5497 -0.7103 -0.155 0.1352 0.6732 
rgb/1311877836.025180.png depth/1311877836.017618.png -2.7276 1.2715 0.5485 -0.7133 -0.1527 0.1343 0.6708 
rgb/1311877836.061081.png depth/1311877836.046669.png -2.7289 1.2863 0.547 -0.7136 -0.1495 0.1337 0.6712 
rgb/1311877836.093054.png depth/1311877836.078619.png -2.7294 1.3009 0.5452 -0.7186 -0.1451 0.1343 0.6667 
rgb/1311877836.125041.png depth/1311877836.114656.png -2.73 1.3137 0.5432 -0.7274 -0.1429 0.1323 0.658 
rgb/1311877836.160923.png depth/1311877836.146641.png -2.7328 1.3286 0.5422 -0.7312 -0.1411 0.1356 0.6535 
rgb/1311877836.192921.png depth/1311877836.179921.png -2.7354 1.3392 0.542 -0.7305 -0.1372 0.1349 0.6553 
rgb/1311877836.224976.png depth/1311877836.214625.png -2.7382 1.3476 0.5417 -0.7323 -0.1366 0.1293 0.6545 
rgb/1311877836.260986.png depth/1311877836.249286.png -2.7419 1.3562 0.5417 -0.735 -0.1293 0.1215 0.6545 
rgb/1311877836.292981.png depth/1311877836.279168.png -2.7452 1.362 0.5421 -0.7354 -0.1233 0.1134 0.6566 
rgb/1311877836.325155.png depth/1311877836.318446.png -2.748 1.3672 0.5431 -0.7337 -0.1207 0.1074 0.66 
